time,x,y,rss,distance,tag_id
1599809951228321790,-37.25702396,38.46986767,-88,0.02149993665,26453
1599809951585425853,-36.86448867,38.68371529,-89,0.02649999904,26453
1599809951953682661,-37.10571134,38.40792715,-91,0.02499996726,26453
1599809952321637630,-37.01987523,38.3734549,-87,0.0224999337,26453
1599809952672055959,-36.95878426,38.3498319,-88,0.02199994878,26453
1599809953041042089,-36.83083309,38.34899543,-85,0.03655066388,26453
1599809953410683155,-36.7403249,38.31410642,-87,0.0219999872,26453
1599809953770308256,-36.67361794,38.2883694,-88,0.02549999165,26453
1599809954120993137,-36.59376215,38.25782029,-86,0.01899998894,26453
1599809954483500003,-36.52927494,38.23327694,-88,0.4072821993,26453
1599809954852447509,-36.447449,38.20228097,-88,0.02299998661,26453
1599809955225483179,-36.36748484,38.17201603,-88,0.01899997512,26453
1599809955583354711,-36.30569995,38.14880803,-88,0.02449999198,26453
1599809955938952684,-36.20517393,38.11540139,-84,0.02009686449,26453
1599809956304081439,-36.12366936,38.08497227,-88,0.0224999337,26453
1599809956664391517,-36.06349945,38.06316579,-83,0.02149996168,26453
1599809957024911642,-35.9823274,38.03475726,-85,0.02099999694,26453
1599809957386569738,-35.92123001,38.01408544,-89,0.02049998136,26453
1599809957739572763,-35.83812403,37.98670849,-85,0.02499999636,26453
1599809958111209154,-35.75853224,37.96146388,-89,0.01899998894,26453
1599809958479055643,-35.69781183,37.94288359,-84,0.01949998227,26453
1599809958862045288,-35.62490751,37.92141745,-86,0.01999997381,26453
1599809959229645490,-35.63798821,37.91550182,-89,0.018,26453
1599809959591239213,-35.57323473,37.89829975,-86,0.01449998681,26453
1599809959952448844,-35.5238888,37.8854168,-90,0.01749999427,26453
1599809960316549062,-35.4551588,37.86760733,-85,0.01849996702,26453
1599809960687035083,-34.99391888,38.26767141,-86,0.01899997512,26453
1599809961053980588,-35.31342593,37.83054373,-86,0.02349997863,26453
1599809961422897577,-35.23167245,37.80728235,-84,0.02099992361,26453
1599809961790524482,-35.15028691,37.78275987,-87,0.0219999968,26453
1599809962157036542,-35.11983272,37.77137692,-85,0.02449999911,26453
1599809962510911464,-35.03995148,37.74883856,-84,0.02299999665,26453
1599809962876318216,-34.98794284,37.73430935,-83,0.01399999796,26453
1599809963242899656,-34.92361334,37.71558767,-83,0.01799993452,26453
1599809963611257314,-34.87342474,37.69858304,-84,0.01249986859,26453
1599809963971420764,-34.83682931,37.68372851,-84,0.01099992157,26453
1599809964328106641,-34.78412785,37.65836505,-85,0.01499982321,26453
1599809964673275470,-34.7391904,37.63321787,-85,0.01899977607,26453
1599809965028955459,-34.60119148,37.5829555,-85,0.03561352703,26453
1599809965394098997,-34.53690253,37.54336804,-83,0.028,26453
1599809965755314111,-34.45995105,37.49573752,-83,0.01999998836,26453
1599809966117143869,-34.3894414,37.45290797,-83,0.02049987397,26453
1599809966448798418,-34.33828064,37.42352533,-102,0.01999989524,27170
1599809966499232292,-34.32164233,37.41435111,-83,0.01999989524,26453
1599809966852823019,-34.27036814,37.38724404,-82,0.018,26453
1599809967227114677,-34.19953948,37.35226401,-81,0.01799990571,26453
1599809967598577976,-34.12939615,37.32050605,-80,0.02199994878,26453
1599809967975840568,-34.13058193,37.28788476,-82,0.04132264478,26453
1599809968344716548,-34.06869867,37.23883921,-81,0.01999999709,26453
1599809968719753742,-33.99948372,37.20397476,-85,0.02149999922,26453
1599809969073856592,-33.94810405,37.17816048,-83,0.01849999394,26453
1599809969434955596,-33.88106033,37.14454303,-83,0.022,26453
1599809969796824932,-33.31306053,37.75743232,-83,0.01899997512,26453
1599809970159144163,-33.75116135,37.07899605,-88,0.01899997512,26453
1599809970524648427,-33.67616385,37.04116286,-82,0.02049999329,26453
1599809970890034675,-33.62029129,37.01315388,-83,0.02249999263,26453
1599809971249943017,-33.61252995,37.03435024,-84,0.01849999394,26453
1599809971608579635,-33.53429178,36.99517187,-85,0.023,26453
1599809971974546670,-33.47817352,36.96654105,-85,0.02199997119,26453
1599809972335876941,-33.39858883,36.92559587,-83,0.02349997863,26453
1599809972701270103,-33.32107212,36.88609721,-83,0.02299998661,26453
1599809973063814163,-33.26138833,36.85565317,-82,0.0219999872,26453
1599809973430802345,-33.17946916,36.81378164,-85,0.02,26453
1599809973792643308,-33.09733394,36.77123792,-81,0.02399998603,26453
1599809974148643016,-33.04228469,36.73144182,-85,0.02149993665,26453
1599809974513454675,-32.95678949,36.68252748,-83,0.0219999968,26453
1599809974871302843,-32.89106603,36.64338221,-85,0.02399998603,26453
1599809975230878829,-32.80713977,36.59182126,-84,0.02349993076,26453
1599809975578071832,-32.74295862,36.55205952,-89,0.0224999599,26453
1599809975940098285,-32.65802437,36.49927583,-86,0.02399998603,26453
1599809976306262016,-32.58079829,36.45113988,-88,0.01699993816,26453
1599809976668636322,-32.55467555,36.43444859,-85,0.003499998854,26453
1599809977028064012,-32.63198261,36.46786398,-85,0.08570028783,26453
1599809977740989685,-32.64415398,36.47143942,-86,0.002499933705,26453
1599809978103525638,-32.64583049,36.4732902,-86,0.001499947564,26453
1599809978462904930,-32.64460097,36.47171385,-87,0.001499971136,26453
1599809979180588006,-32.64559038,36.47344145,-88,0.001999942962,26453
1599809979558673858,-32.64876954,36.48929728,-85,0.00549985415,26453
1599809979923415660,-32.641251,36.47077524,-84,0.005499754918,26453
1599809980282371997,-32.63329411,36.44289893,-84,0.01249937752,26453
1599809980632846117,-32.62236149,36.37735845,-90,0.01999859154,26453
1599809980997314214,-31.83738933,37.08975204,-84,0.01949868846,26453
1599809981363780498,-32.60992393,36.37125847,-85,0.00999952857,26453
1599809981731619358,-32.62103391,36.2880676,-81,0.02449835217,26453
1599809982094894170,-32.63518887,36.23184405,-81,0.01799915143,26453
1599809982448171854,-32.63706981,36.22614355,-84,0.001999915899,26453
1599809982800483942,-32.52781766,36.25622494,-80,0.01049998128,26453
1599809983162697315,-32.55092849,36.22357711,-83,0.01599997905,26453
1599809983527105569,-32.58542416,36.17821964,-80,0.009499748078,26453
1599809984227047681,-32.64780869,36.11850977,-79,0.01949962476,26453
1599809984585414648,-32.69613967,36.08130274,-80,0.02249976346,26453
1599809984953498363,-32.61908475,36.07766592,-79,0.1294474047,26453
1599809985316083669,-32.66034394,36.04308624,-79,0.01749999427,26453
1599809985684754133,-32.68942796,36.02646231,-79,0.0114999795,26453
1599809986050516128,-32.73118418,36.00179145,-79,0.01349998772,26453
1599809986413176774,-32.78183832,35.97154013,-79,0.01599999767,26453
1599809986768854618,-32.81563747,35.95109837,-79,0.01199999825,26453
1599809987112049818,-32.86440266,35.92158651,-81,0.01449999525,26453
1599809987476644515,-32.89990568,35.90009737,-83,0.01349998772,26453
1599809987839284658,-32.94938459,35.86983722,-82,0.01499994544,26453
1599809988203929424,-32.98104043,35.89101315,-82,0.01249998863,26453
1599809988557165384,-33.01006573,35.87146005,-83,0.009499922246,26453
1599809988918223857,-33.04969525,35.8418055,-81,0.01249989769,26453
1599809989277184486,-33.07183202,35.82385705,-83,0.01099995999,26453
1599809989979693174,-33.1403345,35.76246438,-85,0.01149994938,26453
1599809990338054418,-33.16700913,35.73540929,-85,0.009499900129,26453
1599809990701678514,-33.19100285,35.70791012,-86,0.007999942962,26453
1599809991421110868,-33.25799658,35.65432476,-85,0.009499999654,26453
1599809991784478187,-32.73910676,36.06552535,-86,0.00899999869,26453
1599809992144305467,-33.29907635,35.60330893,-86,0.01049993545,26453
1599809992514115810,-33.3222898,35.57645365,-86,0.01099992157,26453
1599809992884079456,-33.35546996,35.5410826,-84,0.01199993714,26453
1599809993247942447,-33.38321645,35.51296997,-84,0.01149999624,26453
1599809993610620498,-33.43402406,35.46266269,-85,0.01549999493,26453
1599809993975510835,-33.47380476,35.4232484,-82,0.01899998894,26453
1599809994335446834,-33.43931807,35.49654146,-81,0.01649998499,26453
1599809994703304767,-33.48703877,35.44397049,-86,0.01599997905,26453
1599809995058207273,-33.51895858,35.40947346,-86,0.01549990471,26453
1599809995406801700,-33.56156837,35.3672474,-86,0.01399986963,26453
1599809995769629001,-33.59379811,35.3387892,-84,0.01149994938,26453
1599809996129849910,-33.64367085,35.29949935,-83,0.01649978333,26453
1599809996494649410,-33.68070455,35.27306902,-83,0.01649989856,26453
1599809996845535755,-33.74318439,35.23068443,-84,0.02099998778,26453
1599809997212924003,-33.72162232,35.33886432,-86,0.01749989242,26453
1599809997577723503,-33.76370095,35.30917832,-86,0.01749966325,26453
1599809997939448833,-33.81413429,35.27762871,-89,0.01749960214,26453
1599809998295971632,-33.86855833,35.24902094,-89,0.01649968249,26453
1599809998659556150,-33.91014283,35.23057064,-89,0.01549964761,26453
1599809999023706436,-33.96276587,35.21146343,-85,0.01299977112,26453
1599809999390354156,-33.994998,35.202359,-85,0.008499806752,26453
1599809999742239236,-34.0205944,35.19788568,-87,0.008999705355,26453
1599810000098733663,-34.09193608,35.30615843,-85,0.01449972098,26453
1599810000458279132,-34.1403727,35.30387468,-88,0.01799948666,26453
1599810000817893981,-34.20681112,35.3060942,-87,0.01749946464,26453
1599810001179719209,-34.25302824,35.31116255,-88,0.01499986032,26453
1599810001539964437,-34.32491078,35.32377947,-89,0.01949955667,26453
1599810001895254135,-33.92831478,35.31475328,-90,0.01949955667,26453
1599810002253768682,-34.44416007,35.35745925,-92,0.01449991086,26453
1599810002616621255,-34.4620423,35.32300587,-85,0.01799962285,26453
1599810002971049785,-34.50855333,35.34840675,-85,0.01849975706,26453
1599810003333885192,-34.56984926,35.38423654,-86,0.01799998952,26453
1599810003703285694,-34.61915574,35.41381426,-86,0.01349985808,26453
1599810004066006422,-34.65510103,35.43740938,-87,0.01649989856,26453
1599810004410742282,-34.71374858,35.47742737,-86,0.01699997774,26453
1599810004770647287,-34.76079469,35.50960887,-84,0.02049999329,26453
1599810005133971691,-34.82638143,35.5545377,-89,0.02099998778,26453
1599810005501517057,-34.87325885,35.62043387,-84,0.02449999911,26453
1599810005866306066,-34.91047906,35.65340839,-83,0.0219999872,26453
1599810006212415695,-34.9769685,35.7039196,-89,0.0219999968,26453
1599810006558394908,-35.02082922,35.73710444,-87,0.01699999753,26453
1599810006927554130,-35.08613478,35.7866944,-85,0.01849999394,26453
1599810007292439699,-34.80913772,35.80843232,-87,0.01899997512,26453
1599810007653214931,-35.20312874,35.87569612,-88,0.01899997512,26453
1599810008010524511,-35.27092027,35.92697254,-86,0.01999999709,26453
1599810008369933128,-35.32423707,35.96671568,-85,0.022,26453
1599810008735751390,-35.31348541,35.55519017,-87,0.0224999599,26453
1599810009090486288,-35.38488856,35.59847743,-86,0.0204999396,26453
1599810009459665775,-35.44249543,35.63268843,-87,0.0209999725,26453
1599810009814135789,-35.51799837,35.6769086,-86,0.01899997512,26453
1599810010183187484,-35.57603641,35.71038351,-90,0.0204999396,26453
1599810010544852495,-35.65256869,35.75382058,-90,0.02249999263,26453
1599810010903711557,-35.73202303,35.79818193,-90,0.0224999599,26453
1599810011266558170,-35.79980665,35.83575355,-87,0.02849999896,26453
1599810011620286226,-36.01313708,36.03155269,-92,0.2215733922,26453
1599810011977609872,-36.14439858,36.1517847,-86,0.02349993076,26453
1599810012339604377,-36.22946323,36.20530297,-85,0.02949999893,26453
1599810012701317548,-36.31138259,36.257247,-86,0.0264999759,26453
1599810013058013916,-36.37735679,36.29885691,-91,0.02349993076,26453
1599810013384809017,-36.44026642,36.33876453,-101,0.0264999759,27170
1599810013427756786,-36.46143317,36.35206747,-87,0.02499998545,26453
1599810013740945577,-36.52406281,36.39148213,0,0.02599998487,27170
1599810013785041570,-36.12828165,36.52995669,-86,0.02599998487,26453
1599810014108001708,-36.19913043,36.56711054,-101,0.02699998429,27170
1599810014154379367,-36.61030739,36.44594144,-85,0.02699998429,26453
1599810014483688354,-36.67115958,36.48442495,-100,0.02449995633,27170
1599810014528334379,-36.69058707,36.49673633,-93,0.02299994645,26453
1599810014839951038,-36.55407816,36.40018099,-99,0.0249999418,27170
1599810014883620023,-36.57420576,36.411311,-90,0.0249999418,26453
1599810015249660730,-36.64286796,36.44935968,-92,0.0264999759,26453
1599810015600684404,-36.72954963,36.49718498,-92,0.0224999599,26453
1599810015969911336,-36.79434686,36.53292427,-91,0.02299994645,26453
1599810016330713748,-36.88237621,36.58141179,-88,0.0219999968,26453
1599810016659327268,-36.94974204,36.61870544,-97,0.02549997681,27170
1599810016704566240,-36.96984884,36.62987306,-90,0.02299998661,26453
1599810017020339488,-37.0359116,36.66642347,-98,0.02449992781,27170
1599810017063511133,-37.0359116,36.66642347,-94,0.02449992781,26453
1599810017433192253,-37.12293734,36.71465978,-96,0.02299994645,26453
1599810017795378208,-37.32910646,36.77329152,-91,0.1420950433,26453
1599810018163048505,-37.3935657,36.81163111,-91,0.02349999231,26453
1599810018491069793,-37.45273336,36.84409543,-97,0.01949974393,27170
1599810018538547515,-37.47567189,36.85523105,-95,0.02549858915,26453
1599810018860849380,-37.54032213,36.88202065,-96,0.02399931555,27170
1599810018912666559,-37.56055194,36.88930043,-94,0.02149977398,26453
1599810019240247011,-37.6262764,36.91028184,-97,0.02699952464,27170
1599810019290182828,-37.64892017,36.91656522,-95,0.02699952464,26453
1599810019615280866,-37.72087313,36.93382286,-100,0.02249963906,27170
1599810019657466411,-37.72087313,36.93382286,-93,0.02249963906,26453
1599810019981460571,-37.79649235,36.94830514,-99,0.02899965821,27170
1599810020031945705,-37.81969046,36.95205892,-91,0.02349985553,26453
1599810020355376482,-37.8905451,36.96161585,-99,0.02149986783,27170
1599810020399410963,-37.91986968,36.96482594,-94,0.02949975855,26453
1599810020761298656,-38.00046388,36.99495977,-94,0.02499955985,26453
1599810021130426406,-38.103427,36.99728417,-97,0.02249997954,26453
1599810021455125093,-38.17891026,36.99588867,-107,0.02449974244,27170
1599810021503830194,-38.20888227,36.99459671,-93,0.02999984285,26453
1599810021817985773,-38.29073124,36.98966491,-100,0.02749963888,27170
1599810021869539737,-38.29073124,36.98966491,-94,0.02749963888,26453
1599810022241469860,-38.39320299,36.97935407,-94,0.02399999651,26453
1599810022602692127,-38.49854309,36.96377108,-90,0.02799967,26453
1599810022966547966,-38.57667115,36.94907472,-88,0.02299994645,26453
1599810023334570646,-38.68316944,36.92833042,-94,0.031,26453
1599810023695500373,-38.55761265,36.73962762,-92,0.02349997863,26453
1599810024017239093,-38.6381281,36.71947314,-99,0.02849997408,27170
1599810024068150043,-38.6381281,36.71947314,-94,0.02849997408,26453
1599810024441804647,-38.73950924,36.69413454,-93,0.02799996333,26453
1599810024811099052,-38.84665323,36.66710959,-96,0.02799993481,26453
1599810025165697336,-38.93055729,36.6460778,-95,0.02749997499,26453
1599810025475893497,-39.00425431,36.62751105,-100,0.02699996464,27170
1599810025533921718,-39.02655399,36.62187872,-96,0.02299996988,26453
1599810025897683858,-39.12645371,36.59679985,-97,0.0224999599,26453
1599810026222705364,-39.20889542,36.57610392,-98,0.02949999034,27170
1599810026272800922,-39.20889542,36.57610392,-97,0.02949999034,26453
1599810027001086235,-39.35141403,36.525016,-100,0.02799989815,26453
1599810027739684820,-39.55853738,36.47533222,-97,0.03099992783,26453
1599810028064776897,-39.65288867,36.45282187,-97,0.03149980635,27170
1599810028118456363,-39.68688264,36.4444908,-99,0.03499995417,26453
1599810028441506624,-39.78074018,36.42206419,-96,0.02949991308,27170
1599810028815120697,-39.90418338,36.39222068,-96,0.02749991897,27170
1599810029184630870,-39.99601802,36.36993581,-97,0.03249997044,27170
1599810029559811353,-40.11946245,36.3400973,-97,0.03249997044,27170
1599810031371698379,-40.63675736,36.22236362,-98,0.02999998254,27170
1599810031744742631,-40.75689097,36.19372673,-97,0.02799989815,27170
1599810032106042623,-40.87813218,36.16543005,-98,0.03049986575,27170
1599810032468086957,-40.96234067,36.14565298,-98,0.02699993714,27170
1599810032840746164,-41.17698953,36.1141123,-98,0.04396717193,27170
1599810033206503152,-41.28255973,36.09134052,-98,0.0264999759,27170
1599810033581647396,-41.36164855,36.07634694,-103,0.02899979324,27170
1599810033942402601,-41.47081846,36.05930467,-96,0.02699960714,27170
1599810033997734308,-41.42265966,36.34162548,-102,0.02699960714,26453
1599810034317783355,-41.57856275,36.04655463,-97,0.0309999594,27170
1599810034370013713,-41.57856275,36.04655463,-98,0.0309999594,26453
1599810034696054935,-41.6850612,36.03621072,-97,0.02349997863,27170
1599810035067833662,-41.76721157,36.02863056,-97,0.0284999492,27170
1599810035429728507,-41.87387863,36.02021103,-97,0.03099998196,27170
1599810035788826227,-41.90568354,36.0174594,-95,0.0200944764,27170
1599810036156491518,-41.98566343,36.28453831,-95,0.02349999915,27170
1599810036531177043,-42.12095417,36.00758031,-93,0.02349997863,27170
1599810036899292230,-42.22190492,36.00444596,-93,0.02249999918,27170
1599810037274435758,-42.304395,36.00327521,-93,0.02799999593,27170
1599810037641048908,-42.40389302,36.00339158,-92,0.02749991897,27170
1599810038009410381,-42.49986015,36.00578246,-91,0.023,27170
1599810038375441551,-42.58323413,36.0102768,-90,0.02699998429,27170
1599810038743685483,-42.69032923,36.01951821,-88,0.02799967,27170
1599810039124047756,-42.75959175,36.05085397,-88,0.02449999911,27170
1599810039507353544,-42.87106574,36.06930151,-84,0.03049967936,27170
1599810039872342586,-42.95037994,36.08572747,-85,0.02549973193,27170
1599810040243263959,-43.06166901,36.11261892,-82,0.02799999593,27170
1599810040609035491,-43.17128852,36.14388172,-84,0.02449989216,27170
1599810041345122575,-43.35757592,36.20151728,-85,0.02449995633,27170
1599810041731544017,-43.46171927,36.23368911,-85,0.02349995811,27170
1599810042101928472,-43.53911578,36.27958727,-86,0.0219999872,27170
1599810042826703786,-43.67067955,36.32592191,-84,0.01749998409,27170
1599810043195792436,-43.7362595,36.34569826,-85,0.01699999011,27170
1599810043567644119,-43.78977567,36.36040275,-87,0.02249999263,27170
1599810043935248613,-43.86471839,36.38014425,-85,0.0164999994,27170
1599810044288831949,-43.9415533,36.39849982,-85,0.0164999946,27170
1599810044652345657,-43.99787582,36.4100674,-82,0.01949991417,27170
1599810045029654979,-44.03177557,36.41069254,-85,0.02049999925,27170
1599810045408613443,-44.11684373,36.42635763,-84,0.02149986783,27170
1599810045762363910,-44.18193927,36.43724353,-83,0.02099999694,27170
1599810046124957084,-44.28824772,36.45317898,-84,0.02449999198,27170
1599810046497000455,-44.39142165,36.4662345,-85,0.02749987896,27170
1599810046866236209,-44.46703191,36.47390521,-86,0.02649999132,27170
1599810047222295045,-44.57472284,36.48200534,-84,0.02599999622,27170
1599810047591279983,-44.67811354,36.48669222,-84,0.02299994645,27170
1599810047951006174,-44.75785434,36.50318803,-85,0.02524249447,27170
1599810048310283660,-44.86785058,36.50315247,-85,0.03049986575,27170
1599810048685230255,-44.94431158,36.50078441,-86,0.02499976719,27170
1599810049050764560,-45.04961605,36.49442557,-86,0.025,27170
1599810049398910999,-45.24120844,36.50946864,-85,0.02749997499,27170
1599810049767473936,-45.2319667,36.47432555,-86,0.02599936066,27170
1599810050122135400,-45.32272695,36.4565822,-85,0.01999992725,27170
1599810050490092754,-45.394736,36.43751953,-86,0.02099989,27170
1599810050850146293,-45.49859214,36.45213022,-86,0.04898241529,27170
1599810051210210323,-45.57540306,36.41629162,-86,0.02449995633,27170
1599810051572464942,-45.63885665,36.38444523,-86,0.02149999922,27170
1599810051945687532,-45.72381533,36.33765585,-85,0.02399965079,27170
1599810052303157567,-45.80444926,36.28838945,-85,0.02049998136,27170
1599810052668928146,-45.87111178,36.24416881,-86,0.02549999165,27170
1599810053035728216,-45.95519347,36.18468326,-84,0.02599969357,27170
1599810053405573844,-46.03785778,36.12240738,-84,0.02399998603,27170
1599810053767971754,-46.10005579,36.07370187,-84,0.02299999665,27170
1599810054129412412,-46.17164447,36.00058585,-84,0.0269998075,27170
1599810054495690584,-46.24676648,35.93012071,-84,0.023,27170
1599810054857104778,-46.30237035,35.87542121,-89,0.02449997772,27170
1599810055221635341,-46.37805346,35.79838001,-85,0.02499990906,27170
1599810055587863445,-46.50594236,35.62400837,-84,0.02949999893,27170
1599810055951487779,-46.50810861,35.65850456,-84,0.02649995277,27170
1599810056312398433,-46.58014758,35.57938932,-83,0.02899996202,27170
1599810056665529966,-46.63257503,35.52096355,-81,0.02749997499,27170
1599810057025268077,-46.6887478,35.50680081,-81,0.027499999,27170
1599810057386160850,-46.7388083,35.44829525,-82,0.02399994413,27170
1599810057747126817,-46.8079261,35.36661493,-83,0.02399996857,27170
1599810058107521533,-46.87797345,35.28245193,-81,0.02349999231,27170
1599810058463142156,-46.93133706,35.21758056,-83,0.02899989451,27170
1599810059165791988,-47.04997659,35.06790244,-83,0.03249997044,27170
1599810059533192157,-47.11832383,34.97791676,-83,0.02849982479,27170
1599810059891423463,-47.15141452,34.92896456,-82,0.03049986575,27170
1599810060247596263,-47.30552931,34.64607126,-84,0.03249997044,27170
1599810060488847732,-47.20906029,34.8266203,-97,0.02999989087,27183
1599810060854856967,-47.26704393,34.73491543,-95,0.0249999418,27183
1599810060974553346,-47.28384121,34.70767849,-85,0.03199999534,27170
1599810061218977212,-47.32674877,34.63780085,-98,0.02899998312,27183
1599810061341343641,-47.34369204,34.61006685,-86,0.03249998936,27170
1599810061592367887,-47.3696193,34.56731443,-98,0.02549995455,27183
1599810061719964265,-47.40163251,34.51422013,-85,0.02949961261,27170
1599810061969504117,-47.43065812,34.46400644,-98,0.02899965821,27183
1599810062095550298,-47.46229299,34.40722418,-85,0.03699995155,27170
1599810062347010850,-47.49151959,34.35368237,-95,0.02799999593,27183
1599810062471462965,-47.50874294,34.32150161,-84,0.03649993494,27170
1599810062720672845,-47.55056851,34.24068405,-89,0.02849991603,27183
1599810062845709323,-47.56703554,34.20810974,-86,0.03649998805,27170
1599810063090477466,-47.60342598,34.1212255,-89,0.06630285955,27183
1599810063222692251,-47.63019027,34.06920713,-82,0.02899998312,27170
1599810063471304416,-47.65289995,34.02466226,-96,0.02249999918,27183
1599810063599550724,-47.6786203,33.97267842,-83,0.02849991603,27170
1599810063853348016,-47.70181186,33.92335989,-97,0.03099977898,27183
1599810063983661413,-47.71249858,33.89965784,-82,0.02599986381,27170
1599810064239098310,-47.74425359,33.82841467,-94,0.02399999651,27183
1599810064363446712,-47.75637971,33.80097463,-81,0.02999998254,27170
1599810064614378690,-47.92989167,33.54198345,-100,0.02999998254,27183
1599810064736601352,-47.80139263,33.69841846,-81,0.02699993714,27170
1599810065101918935,-47.84620402,33.59632006,-81,0.02999998254,27170
1599810065461921930,-47.87944403,33.525216,-81,0.02449967827,27170
1599810065710428953,-47.9186248,33.4572473,-103,0.02699809858,27183
1599810065842983722,-47.92844754,33.44276464,-81,0.01749953593,27170
1599810066204983711,-48.00706398,33.38825718,-83,0.02549910859,27170
1599810066459377765,-48.0356761,33.356162,-102,0.02399931555,27183
1599810066936801910,-48.11665137,33.27524821,-83,0.02649965201,27170
1599810067183885097,-48.14667873,33.2480723,-100,0.01899995577,27183
1599810067301966190,-48.18353673,33.21655281,-84,0.02499963624,27170
1599810067549232721,-48.21662751,33.18988568,-99,0.02099969444,27183
1599810067665663242,-48.23523569,33.17553365,-83,0.02349989656,27170
1599810067915413856,-48.28774168,33.13722442,-100,0.01949996524,27183
1599810068279656887,-48.34415132,33.09926108,-100,0.01949998227,27183
1599810068397196531,-48.38055362,33.07637469,-83,0.0234996914,27170
1599810068644963026,-48.47316056,33.09568084,-99,0.07793173339,27183
1599810068768709897,-48.4100029,33.03039489,-84,0.09083581893,27170
1599810069124785900,-48.50746698,32.99272365,-85,0.02899972994,27170
